,geometry,field_date,B2,B3,B4,B8,B5,B6,B7,B8A,B11,B12,sat_mask,cloud_mask,edge_mask,geophysical_mask,sun_zen,sun_az,join_zen,join_az,s2_date,time_delta,s2_filenames,DHP,CAN-EYE Version,Species,NameESU,X-WGS84,Y-WGS84,PAIeff – CE,PAIeff CE V5.1,PAIeff – P57,PAIeff Miller,"PAIeff – LAI2000, 3 rings","PAIeff – LAI2000, 4 rings","PAIeff – LAI2000, 5 rings",PAItrue – CE,PAItrue – CE V5.1,PAItrue – P57,PAItrue – Miller
81,POINT (357109.40728736285 4816323.175367713),2017-11-29,0.2284,0.2236,0.2529,0.3198,0.2871,0.3413,0.3544,0.382,0.3015,0.2905,0,0,0,0,68,165,1,293,2017-12-27,-28 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2B_20171227-105435-461_L2A_T31TCJ_D_V1-4_roi_0.tif,DHP,V6.495,winter oilseedrape,BLA-1-6,1.23294,43.48618,1.06,1.08,1.05,1.13,1.45,1.23,1.06,1.98,1.62,1.98,1.29
82,POINT (357109.40728736285 4816323.175367713),2018-04-04,0.0507,0.1302,0.1089,0.5353,0.1637,0.4268,0.5251,0.5417,0.1492,0.0773,0,0,0,0,33,155,1,296,2018-04-21,-17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180421-105629-233_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BLA-1-6,1.23294,43.48618,0.88,0.97,0.88,0.98,1.32,1.12,0.93,1.1,1.0,1.1,1.07
83,POINT (357331.6090905318 4816920.680958408),2018-05-29,0.0305,0.0532,0.0762,0.1813,0.1023,0.1401,0.164,0.2006,0.1678,0.1085,0,0,0,0,23,144,1,296,2018-06-20,-22 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.491,winter wheat,BLA-4,1.23553,43.4916,3.36,3.36,3.36,3.38,2.79,3.01,2.68,4.8,4.6,4.8,3.6
84,POINT (357331.6090905318 4816920.680958408),2018-05-04,0.0194,0.0376,0.0213,0.3672,0.0525,0.2482,0.3597,0.3854,0.0954,0.041,0,0,0,0,27,152,1,296,2018-05-11,-7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180511-105804-037_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,BLA-4,1.23553,43.4916,2.8,,,,,,,3.93,,,
85,POINT (357331.6090905318 4816920.680958408),2018-04-04,0.03,0.0502,0.0333,0.3249,0.0687,0.2449,0.3267,0.3507,0.1195,0.0605,0,0,0,0,33,155,2,296,2018-04-21,-17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180421-105629-233_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.492,winter wheat,BLA-4,1.23553,43.4916,2.05,2.1,2.05,2.08,1.97,1.98,1.73,2.76,2.73,2.76,2.27
86,POINT (357331.6090905318 4816920.680958408),2018-06-20,0.0305,0.0532,0.0762,0.1813,0.1023,0.1401,0.164,0.2006,0.1678,0.1085,0,0,0,0,23,144,1,296,2018-06-20,0 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,BLA-4,1.23553,43.4916,0.06,0.08,0.06,0.05,0.14,0.1,0.09,0.06,0.09,0.07,0.05
87,POINT (357367.1701126823 4816995.482327597),2018-02-27,0.0387,0.0673,0.0685,0.2634,0.1246,0.2388,0.2589,0.2725,0.1767,0.1033,0,0,0,0,52,158,1,296,2018-03-02,-3 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.492,winter wheat,BLA-4,1.23595,43.49228,0.72,0.69,0.73,0.7,0.59,0.64,0.57,0.84,0.77,0.83,0.72
88,POINT (360528.7691026892 4813821.516874786),2018-02-27,0.0544,0.0721,0.0942,0.2254,0.1375,0.2242,0.2484,0.2527,0.1442,0.0843,0,0,0,0,52,158,2,295,2018-03-02,-3 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BOX-4,1.275847,43.4643099999999,0.8,0.84,0.81,0.83,0.9,0.84,0.73,1.43,1.23,1.43,0.93
89,POINT (360496.7346973149 4813849.512790719),2017-11-28,0.0408,0.059,0.062,0.3248,0.1206,0.2834,0.2947,0.3243,0.1519,0.0854,0,0,0,0,54,158,2,293,2018-02-25,-89 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2B_20180225-105018-458_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BOX-4,1.275444,43.464556,0.86,0.84,0.86,0.82,1.02,0.96,0.83,2.12,1.56,2.12,0.92
90,POINT (360258.14064841135 4814067.119349233),2017-11-28,0.0358,0.0571,0.0379,0.4259,0.1034,0.3655,0.4318,0.4424,0.1151,0.0476,0,0,0,0,59,160,2,295,2018-02-10,-74 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180210-105158-460_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BOX-3,1.27244,43.46647,2.18,2.18,2.18,2.14,3.51,2.8,2.4,3.69,4.1,3.69,2.22
91,POINT (360267.4995054506 4814089.146769378),2018-05-28,0.0502,0.0773,0.1068,0.2003,0.1349,0.1658,0.1866,0.227,0.2183,0.1383,0,0,0,0,23,144,2,296,2018-06-20,-23 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BOX-3,1.27255,43.46667,1.94,1.99,1.94,1.95,2.09,1.98,1.73,2.42,2.25,2.42,2.01
92,POINT (360267.4995054506 4814089.146769378),2018-05-04,0.0382,0.0756,0.0393,0.4736,0.1133,0.3906,0.4676,0.4778,0.086,0.0398,0,0,0,0,27,152,2,295,2018-05-11,-7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180511-105804-037_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BOX-3,1.27255,43.46667,2.9,2.89,2.9,2.87,2.91,2.81,2.45,4.1,4.2,4.11,3.26
93,POINT (360267.4995054506 4814089.146769378),2018-04-04,0.0425,0.1135,0.0882,0.5157,0.1504,0.423,0.5249,0.5427,0.1318,0.0642,0,0,0,0,33,155,2,295,2018-04-21,-17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180421-105629-233_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BOX-3,1.27255,43.46667,0.96,1.15,0.95,1.24,1.87,1.39,1.14,1.3,1.46,1.3,1.31
94,POINT (360378.7451864908 4814263.501234847),2018-02-27,0.0407,0.0631,0.0661,0.3514,0.1197,0.3252,0.3684,0.4043,0.154,0.0803,0,0,0,0,52,158,2,295,2018-03-02,-3 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BOX-3,1.27388,43.46826,1.6,1.59,1.6,1.6,1.97,1.79,1.54,2.31,1.74,2.31,1.59
