,geometry,field_date,B2,B3,B4,B8,B5,B6,B7,B8A,B11,B12,sat_mask,cloud_mask,edge_mask,geophysical_mask,sun_zen,sun_az,join_zen,join_az,s2_date,time_delta,s2_filenames,Sequent_N,Ref_N,Hour_UTC+1,Operator,Latitude,Longitude,CropHeight,BBCH,Crop-EN,Crop-ES,Crop-FR,Crop-IT,Crop-LA,Crop-PL,Rowsp_(cm),RowOr(deg),SkyCond,LicorLAI,std_Licor,PocketLAI,std_PockLA,AccuPAR,std_AccuPA,Note
0,POINT (539938.0416965974 4578897.975827914),2017-03-16,0.088,0.1049,0.1291,0.2056,0.1503,0.1882,0.203,0.2217,0.2366,0.1923,0,0,0,0,48,156,0,0,2017-03-09,7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170309-095021-464_L2A_T33TWF_D_V1-4_roi_0.tif,1,Sg01_liv2_20170316_LAI,12:11 PM,Colecchia S.A. - De Santis A.P.,41.360597,15.477490,10-30 cm,23,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,0.630,0.336,,,,,
1,POINT (539938.0416965974 4578897.975827914),2017-05-30,0.0269,0.0546,0.0642,0.2607,0.1068,0.2072,0.2444,0.2836,0.1837,0.1164,0,0,0,0,23,144,0,0,2017-05-28,2 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170528-095531-903_L2A_T33TWF_D_V1-4_roi_0.tif,113,Sg01_liv2_20170530_LAI,11:41 AM,Colecchia S.A. - De Santis A.P.,41.360597,15.477490,>50 cm,83,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,2.186,0.211,,,,,
2,POINT (540589.9914084191 4579297.050422403),2017-05-30,0.0525,0.0804,0.1034,0.2285,0.1372,0.1962,0.2213,0.2519,0.2526,0.1875,0,0,0,0,23,144,0,0,2017-05-28,2 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170528-095531-903_L2A_T33TWF_D_V1-4_roi_0.tif,120,Sg08_liv2_20170530_LAI,10:05 AM,Colecchia S.A. - De Santis A.P.,41.364159,15.485311,>50 cm,83,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,1.460,0.275,,,,,
3,POINT (540589.9914084191 4579297.050422403),2017-03-16,0.0487,0.0624,0.0787,0.1404,0.0964,0.1207,0.1342,0.1498,0.173,0.1298,0,0,0,0,52,157,0,0,2017-02-27,17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170227-095613-409_L2A_T33TWF_D_V1-4_roi_0.tif,8,Sg08_liv2_20170316_LAI,12:45 PM,Colecchia S.A. - De Santis A.P.,41.364159,15.485311,10-30 cm,23,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,0.550,0.412,,,,,
4,POINT (540029.9819769766 4579471.014889604),2017-03-16,0.0537,0.0707,0.1007,0.1473,0.1086,0.1222,0.1366,0.155,0.1998,0.1542,0,0,0,0,52,157,0,0,2017-02-27,17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170227-095613-409_L2A_T33TWF_D_V1-4_roi_0.tif,2,Sg02_liv2_20170316_LAI,12:24 PM,Colecchia S.A. - De Santis A.P.,41.365754,15.478627,10-30 cm,23,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,0.500,0.079,,,,,
5,POINT (540029.9819769766 4579471.014889604),2017-05-30,0.0262,0.0538,0.0681,0.2575,0.1136,0.2053,0.2423,0.2785,0.2159,0.1439,0,0,0,0,23,144,0,0,2017-05-28,2 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170528-095531-903_L2A_T33TWF_D_V1-4_roi_0.tif,114,Sg02_liv2_20170530_LAI,9:53 AM,Colecchia S.A. - De Santis A.P.,41.365754,15.478627,>50 cm,83,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,2.282,0.342,,,,,
6,POINT (541059.0038179475 4579703.028974385),2017-03-16,0.0541,0.0734,0.0832,0.2198,0.1181,0.1852,0.2115,0.2372,0.2418,0.1378,0,0,0,0,52,157,0,0,2017-02-27,17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170227-095613-409_L2A_T33TWF_D_V1-4_roi_0.tif,9,Sg09_liv2_20170316_LAI,2:06 PM,Colecchia S.A. - De Santis A.P.,41.367792,15.490946,,,Uncultivated,No cultivado,Inculte,Incolto,,Nieuprawny,,,Sunny - no clouds,2.363,1.172,,,,,Pasture area
7,POINT (541439.9653062258 4579848.96829082),2017-05-30,0.0457,0.0717,0.0879,0.2299,0.13,0.1899,0.2163,0.2443,0.229,0.166,0,0,0,0,23,144,0,0,2017-05-28,2 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170528-095531-903_L2A_T33TWF_D_V1-4_roi_0.tif,121,Sg10_liv2_20170530_LAI,9:24 AM,Colecchia S.A. - De Santis A.P.,41.369087,15.495511,>50 cm,83,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,1.382,0.198,,,,,
8,POINT (541439.9653062258 4579848.96829082),2017-03-16,0.0474,0.0636,0.0812,0.129,0.0959,0.1143,0.1226,0.1374,0.1569,0.1181,0,0,0,0,52,157,0,0,2017-02-27,17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170227-095613-409_L2A_T33TWF_D_V1-4_roi_0.tif,10,Sg10_liv2_20170316_LAI,3:29 PM,Colecchia S.A. - De Santis A.P.,41.369087,15.495511,10-30 cm,23,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,0.430,0.410,,,,,
9,POINT (540385.9862754412 4579959.037017105),2017-03-16,0.0635,0.081,0.1005,0.1553,0.1166,0.1433,0.1507,0.1683,0.2033,0.1595,0,0,0,0,52,157,0,0,2017-02-27,17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170227-095613-409_L2A_T33TWF_D_V1-4_roi_0.tif,3,Sg03_liv2_20170316_LAI,1:40 PM,Colecchia S.A. - De Santis A.P.,41.370132,15.482916,10-30 cm,23,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,0.650,0.042,,,,,
10,POINT (540385.9862754412 4579959.037017105),2017-05-30,0.0401,0.0692,0.0785,0.2672,0.1257,0.2154,0.2532,0.2822,0.2309,0.1602,0,0,0,0,23,144,0,0,2017-05-28,2 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170528-095531-903_L2A_T33TWF_D_V1-4_roi_0.tif,115,Sg03_liv2_20170530_LAI,10:21 AM,Colecchia S.A. - De Santis A.P.,41.370132,15.482916,>50 cm,83,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,1.888,0.347,,,,,
11,POINT (540781.9902269256 4580418.992252396),2017-03-16,0.0543,0.0683,0.0835,0.166,0.1135,0.1569,0.1672,0.1898,0.1868,0.1331,0,0,0,0,52,157,0,0,2017-02-27,17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170227-095613-409_L2A_T33TWF_D_V1-4_roi_0.tif,5,Sg05_liv2_20170316_LAI,2:50 PM,Colecchia S.A. - De Santis A.P.,41.374255,15.487682,10-30 cm,23,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,0.457,0.323,,,,,
12,POINT (540781.9902269256 4580418.992252396),2017-05-30,0.0535,0.0835,0.1103,0.2316,0.1425,0.1955,0.2178,0.2517,0.2619,0.2011,0,0,0,0,23,144,0,0,2017-05-28,2 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170528-095531-903_L2A_T33TWF_D_V1-4_roi_0.tif,117,Sg05_liv2_20170530_LAI,10:57 AM,Colecchia S.A. - De Santis A.P.,41.374255,15.487682,>50 cm,83,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,1.304,0.124,,,,,
13,POINT (540669.0163237044 4580552.026503084),2017-03-16,0.0431,0.056,0.0649,0.1242,0.0846,0.1139,0.1212,0.1377,0.1462,0.1081,0,0,0,0,52,157,0,0,2017-02-27,17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170227-095613-409_L2A_T33TWF_D_V1-4_roi_0.tif,4,Sg04_liv2_20170316_LAI,3:04 PM,Colecchia S.A. - De Santis A.P.,41.375459,15.486340,10-30 cm,23,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,0.517,0.150,,,,,
14,POINT (540669.0163237044 4580552.026503084),2017-05-30,0.0332,0.0594,0.0741,0.2144,0.1083,0.1724,0.2011,0.2334,0.206,0.1436,0,0,0,0,23,144,0,0,2017-05-28,2 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170528-095531-903_L2A_T33TWF_D_V1-4_roi_0.tif,116,Sg04_liv2_20170530_LAI,10:38 AM,Colecchia S.A. - De Santis A.P.,41.375459,15.486340,>50 cm,83,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,1.500,0.258,,,,,
15,POINT (541803.0055632177 4580852.017319403),2017-03-16,0.0616,0.0772,0.0992,0.1496,0.1137,0.1325,0.1444,0.1615,0.179,0.1385,0,0,0,0,52,157,0,0,2017-02-27,17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170227-095613-409_L2A_T33TWF_D_V1-4_roi_0.tif,12,SgMS_liv2_20170316_LAI,11:02 AM,Colecchia S.A. - De Santis A.P.,41.378103,15.499921,10-30 cm,23,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,0.807,0.172,,,,,
16,POINT (541803.0055632177 4580852.017319403),2017-05-30,0.0501,0.077,0.0989,0.2156,0.132,0.1801,0.2034,0.2296,0.2331,0.1723,0,0,0,0,23,145,0,0,2017-05-28,2 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170528-095531-903_L2A_T33TWF_D_V1-4_roi_0.tif,123,SgMS_liv2_20170530_LAI,8:26 AM,Colecchia S.A. - De Santis A.P.,41.378103,15.499921,>50 cm,83,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,2.388,1.080,,,,,
17,POINT (541494.0138257986 4581013.997667741),2017-05-30,0.0616,0.0868,0.1131,0.2299,0.1378,0.1994,0.2246,0.2542,0.2449,0.1843,0,0,0,0,23,144,0,0,2017-05-28,2 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170528-095531-903_L2A_T33TWF_D_V1-4_roi_0.tif,118,Sg06_liv2_20170530_LAI,8:10 AM,Colecchia S.A. - De Santis A.P.,41.379578,15.496237,>50 cm,83,Olive,,,Olivo,Olea europaea L.,,,,Sunny - no clouds,1.433,0.436,,,,,Durum Wheat intercropping
18,POINT (541494.0138257986 4581013.997667741),2017-03-16,0.0531,0.0699,0.0901,0.143,0.1053,0.1319,0.143,0.1619,0.1629,0.1216,0,0,0,0,52,157,0,0,2017-02-27,17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170227-095613-409_L2A_T33TWF_D_V1-4_roi_0.tif,6,Sg06_liv2_20170316_LAI,3:46 PM,Colecchia S.A. - De Santis A.P.,41.379578,15.496237,10-30 cm,23,Olive,,,Olivo,Olea europaea L.,,,,Sunny - no clouds,0.310,0.226,,,,,Durum Wheat intercropping
19,POINT (541824.9716019303 4588898.667034851),2017-04-13,0.0131,0.0313,0.0099,0.4463,0.0498,0.3003,0.4446,0.4684,0.1192,0.0471,0,0,0,0,36,154,0,0,2017-04-08,5 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170408-095711-526_L2A_T33TWF_D_V1-4_roi_0.tif,86,AA.V_P25_20170413_LAI,9:19 AM,Vonella V.,41.450580,15.500740,>50 cm,41,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,4.760,0.479,,,,,
20,POINT (541884.0381851881 4580098.9857300725),2017-03-16,0.0477,0.0628,0.0799,0.123,0.097,0.12,0.1278,0.1418,0.1526,0.1127,0,0,0,0,52,157,0,0,2017-02-27,17 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170227-095613-409_L2A_T33TWF_D_V1-4_roi_0.tif,11,Sg11_liv2_20170316_LAI,2:29 PM,Colecchia S.A. - De Santis A.P.,41.371316,15.500838,10-30 cm,23,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,0.640,0.438,,,,,
21,POINT (541884.0381851881 4580098.9857300725),2017-05-30,0.049,0.0807,0.0945,0.2282,0.1344,0.1993,0.2215,0.2499,0.2237,0.1633,0,0,0,0,23,144,0,0,2017-05-28,2 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170528-095531-903_L2A_T33TWF_D_V1-4_roi_0.tif,122,Sg11_liv2_20170530_LAI,8:56 AM,Colecchia S.A. - De Santis A.P.,41.371316,15.500838,>50 cm,83,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,1.520,0.337,,,,,
22,POINT (541994.9901280974 4580882.991854105),2017-05-30,0.0346,0.058,0.0787,0.1928,0.1103,0.1537,0.1813,0.2136,0.2361,0.1685,0,0,0,0,23,145,0,0,2017-05-28,2 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170528-095531-903_L2A_T33TWF_D_V1-4_roi_0.tif,119,Sg07_liv2_20170530_LAI,8:35 AM,Colecchia S.A. - De Santis A.P.,41.378372,15.502219,>50 cm,83,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,3.613,0.662,,,,,
23,POINT (541994.9901280974 4580882.991854105),2017-03-16,0.0941,0.116,0.1317,0.2339,0.1606,0.2143,0.2342,0.2493,0.2368,0.1884,0,0,0,0,48,156,0,0,2017-03-09,7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170309-095021-464_L2A_T33TWF_D_V1-4_roi_0.tif,7,Sg07_liv2_20170316_LAI,11:08 AM,Colecchia S.A. - De Santis A.P.,41.378372,15.502219,10-30 cm,23,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,0.907,0.401,,,,,
24,POINT (541950.6824125904 4588682.901636593),2017-04-13,0.0177,0.0406,0.0133,0.5435,0.068,0.3738,0.5345,0.5546,0.156,0.0662,0,0,0,0,36,154,0,0,2017-04-08,5 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170408-095711-526_L2A_T33TWF_D_V1-4_roi_0.tif,83,AA.V_P15_20170413_LAI,8:39 AM,Vonella V.,41.448630,15.502230,>50 cm,41,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,5.588,0.605,,,,,
25,POINT (542002.3350055828 4588706.516250123),2017-04-13,0.0108,0.03,0.0083,0.4817,0.0507,0.3131,0.4709,0.4945,0.1275,0.0538,0,0,0,0,36,154,0,0,2017-04-08,5 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170408-095711-526_L2A_T33TWF_D_V1-4_roi_0.tif,84,AA.V_P16_20170413_LAI,8:46 AM,Vonella V.,41.448840,15.502850,>50 cm,41,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,4.160,0.313,,,,,
26,POINT (541946.6584585834 4588800.562083719),2017-04-13,0.0131,0.0283,0.0081,0.4775,0.0523,0.3132,0.462,0.4867,0.1257,0.051,0,0,0,0,36,154,0,0,2017-04-08,5 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170408-095711-526_L2A_T33TWF_D_V1-4_roi_0.tif,85,AA.V_P20_20170413_LAI,9:11 AM,Vonella V.,41.449690,15.502190,>50 cm,41,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,5.016,0.579,,,,,
27,POINT (542292.977612769 4589043.0546228485),2017-05-17,0.0107,0.0262,0.0041,0.4829,0.0471,0.3176,0.4769,0.495,0.1226,0.0474,0,0,0,0,36,154,0,0,2017-04-08,39 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170408-095711-526_L2A_T33TWF_D_V1-4_roi_0.tif,110,H_Foraggere_20170517_LAI,12:29 PM,Colecchia S.A. - De Santis A.P.,41.451856,15.506353,>50 cm,69,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,3.604,0.349,,,,,
28,POINT (542237.0408325597 4589896.047553013),2017-03-29,0.0623,0.0774,0.0752,0.1752,0.1029,0.1585,0.1726,0.1865,0.1705,0.1267,0,0,0,0,48,156,0,0,2017-03-09,20 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170309-095021-464_L2A_T33TWF_D_V1-4_roi_0.tif,68,6CT_STRATEGA_20170329_LAI,10:09 AM,Colecchia S.A. - De Santis A.P.,41.459542,15.505743,30-50 cm,32,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,0.753,0.194,,,,,
29,POINT (542237.0408325597 4589896.047553013),2017-05-11,0.0292,0.0604,0.0372,0.2917,0.094,0.2565,0.2971,0.3131,0.1585,0.0849,0,0,0,0,36,154,0,0,2017-04-08,33 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170408-095711-526_L2A_T33TWF_D_V1-4_roi_0.tif,98,6CT_STRATEGA_20170511_LAI,7:47 AM,Colecchia S.A. - De Santis A.P.,41.459542,15.505743,>50 cm,69,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,2.253,0.242,,,,,
30,POINT (542164.1740446985 4589960.015227648),2017-05-11,0.0352,0.0584,0.0504,0.2931,0.0963,0.2314,0.2772,0.2948,0.2147,0.1259,0,0,0,0,36,154,0,0,2017-04-08,33 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170408-095711-526_L2A_T33TWF_D_V1-4_roi_0.tif,97,5NT_STRATEGA_20170511_LAI,8:57 AM,Colecchia S.A. - De Santis A.P.,41.460122,15.504875,>50 cm,69,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,1.947,0.146,,,,,
31,POINT (542164.1740446985 4589960.015227648),2017-03-29,0.0686,0.0928,0.0924,0.2619,0.1396,0.2285,0.2502,0.2772,0.2654,0.175,0,0,0,0,44,155,0,0,2017-03-19,10 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170319-095021-462_L2A_T33TWF_D_V1-4_roi_0.tif,67,5NT_STRATEGA_20170329_LAI,10:57 AM,Colecchia S.A. - De Santis A.P.,41.460122,15.504875,30-50 cm,32,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,0.883,0.116,,,,,
32,POINT (542283.1637173623 4590035.206695756),2017-03-29,0.0783,0.1029,0.1135,0.2464,0.15,0.2223,0.2421,0.2704,0.2796,0.1913,0,0,0,0,44,155,0,0,2017-03-19,10 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170319-095021-462_L2A_T33TWF_D_V1-4_roi_0.tif,69,7NT_STRATEGA_20170329_LAI,10:16 AM,Colecchia S.A. - De Santis A.P.,41.460793,15.506305,30-50 cm,32,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,0.790,0.198,,,,,
33,POINT (542283.1637173623 4590035.206695756),2017-05-11,0.0491,0.0722,0.0708,0.2651,0.11,0.2245,0.2584,0.2827,0.2324,0.1452,0,0,0,0,36,154,0,0,2017-04-08,33 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170408-095711-526_L2A_T33TWF_D_V1-4_roi_0.tif,99,7NT_STRATEGA_20170511_LAI,7:56 AM,Colecchia S.A. - De Santis A.P.,41.460793,15.506305,>50 cm,69,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,2.345,0.190,,,,,
34,POINT (542216.6252111852 4590059.6867779605),2017-05-11,0.0267,0.0526,0.0311,0.2899,0.0877,0.242,0.2882,0.3022,0.1565,0.0857,0,0,0,0,36,154,0,0,2017-04-08,33 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170408-095711-526_L2A_T33TWF_D_V1-4_roi_0.tif,96,4CT_STRATEGA_20170511_LAI,8:50 AM,Colecchia S.A. - De Santis A.P.,41.461017,15.505510,>50 cm,69,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,2.065,0.175,,,,,
35,POINT (542216.6252111852 4590059.6867779605),2017-03-29,0.0595,0.0841,0.0742,0.2582,0.1234,0.2237,0.2501,0.2729,0.214,0.1444,0,0,0,0,44,155,0,0,2017-03-19,10 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170319-095021-462_L2A_T33TWF_D_V1-4_roi_0.tif,66,4CT_STRATEGA_20170329_LAI,10:54 AM,Colecchia S.A. - De Santis A.P.,41.461017,15.505510,30-50 cm,32,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,1.800,0.589,,,,,
36,POINT (542333.9698992979 4590172.950325534),2017-03-29,0.0703,0.0976,0.0897,0.2585,0.1342,0.2251,0.2499,0.2724,0.2258,0.1565,0,0,0,0,44,155,0,0,2017-03-19,10 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170319-095021-462_L2A_T33TWF_D_V1-4_roi_0.tif,70,8CT_STRATEGA_20170329_LAI,10:21 AM,Colecchia S.A. - De Santis A.P.,41.462031,15.506923,30-50 cm,32,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,0.770,0.191,,,,,
37,POINT (542333.9698992979 4590172.950325534),2017-05-11,0.0343,0.064,0.0444,0.2872,0.0973,0.2436,0.2765,0.2999,0.1683,0.097,0,0,0,0,36,154,0,0,2017-04-08,33 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170408-095711-526_L2A_T33TWF_D_V1-4_roi_0.tif,100,8CT_STRATEGA_20170511_LAI,8:03 AM,Colecchia S.A. - De Santis A.P.,41.462031,15.506923,>50 cm,69,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,2.021,0.192,,,,,
38,POINT (542263.0089551402 4590196.959973673),2017-05-11,0.0459,0.0723,0.0691,0.2575,0.115,0.2175,0.2487,0.2723,0.2415,0.1551,0,0,0,0,36,154,0,0,2017-04-08,33 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170408-095711-526_L2A_T33TWF_D_V1-4_roi_0.tif,95,3NT_STRATEGA_20170511_LAI,8:42 AM,Colecchia S.A. - De Santis A.P.,41.462251,15.506075,>50 cm,69,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,2.018,0.122,,,,,
39,POINT (542263.0089551402 4590196.959973673),2017-03-29,0.0794,0.1016,0.113,0.2498,0.1529,0.2199,0.2436,0.2666,0.2853,0.1985,0,0,0,0,44,155,0,0,2017-03-19,10 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170319-095021-462_L2A_T33TWF_D_V1-4_roi_0.tif,65,3NT_STRATEGA_20170329_LAI,10:49 AM,Colecchia S.A. - De Santis A.P.,41.462251,15.506075,30-50 cm,32,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,0.610,0.184,,,,,
40,POINT (541370.3131876583 4589907.021312927),2017-04-05,0.0485,0.0771,0.0711,0.2541,0.1255,0.2212,0.2441,0.2706,0.2267,0.1496,0,0,0,0,40,155,0,0,2017-03-29,7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170329-095024-458_L2A_T33TWF_D_V1-4_roi_0.tif,74,B_CREA-CI_20170405_LAI,10:05 AM,Colecchia S.A. - De Santis A.P.,41.459686,15.495366,30-50 cm,34,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,1.267,0.236,,,,,
41,POINT (541398.2715172853 4590041.740748505),2017-04-05,0.0221,0.0434,0.024,0.3464,0.0708,0.2715,0.3399,0.3625,0.1423,0.0679,0,0,0,0,40,155,0,0,2017-03-29,7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170329-095024-458_L2A_T33TWF_D_V1-4_roi_0.tif,73,A_CREA-CI_20170405_LAI,9:47 AM,Colecchia S.A. - De Santis A.P.,41.460898,15.495710,30-50 cm,34,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,3.303,0.029,,,,,
