,geometry,field_date,B2,B3,B4,B8,B5,B6,B7,B8A,B11,B12,sat_mask,cloud_mask,edge_mask,geophysical_mask,sun_zen,sun_az,join_zen,join_az,s2_date,time_delta,s2_filenames,StudySite,ESUnumber,CropType,CropHeight,Rowspacing,LeafType,PhenoState,RowOrienta,SkyCond,SamplStrat,Irrigation,b_Tilled,Operators,d_observa,X_UTM,Y_UTM,LAI_g_B_mi,fCover,LicorLAI,LAI_AccuPA,SD_LAI_Acc,B443_1,B490_1,B560_1,B665_1,B705_1,B740_1,B783_1,B842_1,B865_1,B945_1,B1610_1,B2190_1
53,POINT (345092.1075395886 4626784.08947115),2018-07-10,0.1288,0.1814,0.2543,0.3835,0.2858,0.3259,0.3592,0.418,0.4964,0.3224,0,0,0,0,26,142,1,81,2018-07-26,-16 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180726-111615-739_L2A_T30TUM_C_V2-2_roi_0.tif,MR,2111,COLZA,120.0,0.0,B,MA,,CL,D,R,0,VPG,LAI mixto. Las hojas  silicuas aún verdes,345092.107538,4626784.08935,,,,2.338,0.51644941669,,0.0,0.0,,,,,,,,,
84,POINT (358326.53643383813 4618710.247862896),2018-07-10,0.0662,0.0949,0.145,0.2276,0.1676,0.1922,0.212,0.2512,0.2503,0.1457,0,0,0,0,27,144,0,209,2018-07-31,-21 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2B_20180731-111437-943_L2A_T30TUM_C_V2-2_roi_0.tif,ITA,130,TRIGO BLANDO,90.0,10.0,N,SE,,CL,D,R,0,VPG,,358326.536433,4618710.24775,,,,3.126,0.24744696402,,0.0,0.0,,,,,,,,,
85,POINT (357211.36500724126 4618838.092488514),2018-07-10,0.1233,0.1851,0.2763,0.3991,0.2921,0.33,0.3645,0.4203,0.4491,0.3166,0,0,0,0,27,144,0,205,2018-07-31,-21 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2B_20180731-111437-943_L2A_T30TUM_C_V2-2_roi_0.tif,ITA,132,CEBADA,50.0,12.0,N,SE,Paralel to the way,CL,D,R,0,NP,,357211.365006,4618838.09237,,,,1.164,0.28605943438,,0.0,0.0,,,,,,,,,
56,POINT (345192.99622933625 4627135.232521021),2018-07-10,0.057,0.0908,0.1053,0.2674,0.1642,0.23,0.2635,0.3076,0.323,0.2099,0,0,0,0,26,142,1,81,2018-07-26,-16 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180726-111615-739_L2A_T30TUM_C_V2-2_roi_0.tif,MR,2112,CAMELINA,80.0,0.0,N,SE,,CL,D,R,0,VPG,camelina. LAI mixto por las malas hierbas. LA CAMELINA ESTÁ SENESCENTE,345192.996228,4627135.2324,,,,3.534,0.35075632567,,0.0,0.0,,,,,,,,,
63,POINT (347363.05586213834 4605262.7406826),2018-06-14,0.0338,0.0758,0.0378,0.5799,0.1184,0.4527,0.5659,0.6073,0.1727,0.0748,0,0,0,0,22,140,0,61,2018-06-16,-2 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180616-111245-493_L2A_T30TUM_C_V2-2_roi_0.tif,Greg,3101,LENTEJAS,50.0,0.0,B,-1,,PC,-1,R,0,VPG,a lot of weeds,347363.055861,4605262.74057,,,,5.912,0.33176799122,,0.0,0.0,,,,,,,,,
88,POINT (351387.6940700384 4624321.748044322),2018-07-11,0.0729,0.1043,0.1496,0.2249,0.1887,0.2183,0.2337,0.2673,0.3564,0.2661,0,0,0,0,27,144,0,73,2018-07-31,-20 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2B_20180731-111437-943_L2A_T30TUM_C_V2-2_roi_0.tif,Otro,2124,TRIGO BLANDO,65.0,12.0,N,SE,Parallel to the way,PC,D,R,0,NP,,351387.694069,4624321.74793,,,,1.764,0.1943707797,,0.0,0.0,,,,,,,,,
59,POINT (345296.4756241795 4627179.064489016),2018-07-10,0.0753,0.1181,0.1787,0.3391,0.2223,0.2809,0.3183,0.3855,0.4378,0.2664,0,0,0,0,26,142,1,81,2018-07-26,-16 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180726-111615-739_L2A_T30TUM_C_V2-2_roi_0.tif,MR,5113,CEBADA,60.0,0.0,N,SE,,CL,D,R,0,VPG,,345296.475623,4627179.06437,,,,2.908,0.22487774456,,0.0,0.0,,,,,,,,,
14,POINT (339447.92914155574 4602438.922898359),2018-06-28,0.0501,0.08,0.1259,0.2098,0.1481,0.1846,0.202,0.2448,0.2854,0.1831,0,0,0,0,22,139,1,86,2018-07-01,-3 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2B_20180701-111103-470_L2A_T30TUM_C_V2-2_roi_0.tif,Gsec,4103,CEBADA,70.0,0.0,-1,SE,,PC,D,-1,0,-1,,339447.92914,4602438.92278,,,,3.354,0.44218774293,,0.0,0.0,,,,,,,,,
61,POINT (344384.53595813585 4627621.084068401),2018-07-11,0.0451,0.0774,0.1283,0.207,0.1452,0.1694,0.1895,0.222,0.3198,0.2219,0,0,0,0,26,142,1,83,2018-07-26,-15 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180726-111615-739_L2A_T30TUM_C_V2-2_roi_0.tif,MR,141,ALPISTE,70.0,20.0,N,SE,Parallel to the way,OV,D,R,0,NP,Un poco verde,344384.535957,4627621.08395,,,,1.406,0.24172298194,,0.0,0.0,,,,,,,,,
62,POINT (347342.0146933309 4605237.113360205),2018-06-28,0.0497,0.0765,0.1249,0.2312,0.1444,0.1784,0.206,0.2549,0.3113,0.1941,0,0,0,0,26,142,0,56,2018-07-26,-28 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180726-111615-739_L2A_T30TUM_C_V2-2_roi_0.tif,Greg,4101,LENTEJAS,60.0,0.0,B,MA,,OV,D,R,0,VPG,Full of weeds. Ya tiene la semilla de las lentejas gordita,347342.014692,4605237.11324,,,,4.062,1.00235722175,,0.0,0.0,,,,,,,,,
1,POINT (339293.0540185919 4601170.966222147),2018-06-28,0.1199,0.1737,0.2549,0.3575,0.2782,0.3178,0.3448,0.3874,0.4727,0.349,0,0,0,0,23,139,1,79,2018-07-06,-8 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180706-110918-241_L2A_T30TUM_C_V2-2_roi_0.tif,Gsec,4106,MEZCLA AVENA-TRIGO,0.0,0.0,-1,-1,,PC,-1,-1,0,-1,segado. La siega está  en hileras,339293.054017,4601170.96611,,,,0.0,0.0,,0.0,0.0,,,,,,,,,
2,POINT (339227.654661163 4601185.525707796),2018-06-28,0.04,0.0717,0.0869,0.2822,0.1392,0.2216,0.2574,0.3052,0.2902,0.1775,0,0,0,0,23,139,1,80,2018-07-06,-8 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180706-110918-241_L2A_T30TUM_C_V2-2_roi_0.tif,Gsec,4104,ALFALFA,0.0,0.0,B,MA,,PC,-1,R,0,-1,,339227.65466,4601185.52559,,,,2.298,0.25839891641,,0.0,0.0,,,,,,,,,
1,POINT (339293.0540185919 4601170.966222147),2018-06-28,0.1088,0.1544,0.2225,0.3175,0.2489,0.2795,0.3034,0.351,0.4537,0.3362,0,0,0,0,23,139,0,86,2018-07-11,-13 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2B_20180711-111139-550_L2A_T30TUM_D_V1-8_roi_0.tif,Gsec,4106,MEZCLA AVENA-TRIGO,0.0,0.0,-1,-1,,PC,-1,-1,0,-1,segado. La siega está  en hileras,339293.054017,4601170.96611,,,,0.0,0.0,,0.0,0.0,,,,,,,,,
2,POINT (339227.654661163 4601185.525707796),2018-06-28,0.0467,0.0722,0.1016,0.2386,0.1371,0.1905,0.2172,0.2628,0.2852,0.183,0,0,0,0,23,139,1,86,2018-07-11,-13 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2B_20180711-111139-550_L2A_T30TUM_D_V1-8_roi_0.tif,Gsec,4104,ALFALFA,0.0,0.0,B,MA,,PC,-1,R,0,-1,,339227.65466,4601185.52559,,,,2.298,0.25839891641,,0.0,0.0,,,,,,,,,
67,POINT (358061.9362637116 4618282.32512029),2018-07-10,0.0333,0.0747,0.038,0.5565,0.1144,0.4577,0.5523,0.5665,0.2036,0.0951,0,0,0,0,26,143,0,213,2018-07-26,-16 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180726-111615-739_L2A_T30TUM_C_V2-2_roi_0.tif,ITA,126,PATATA,35.0,70.0,B,FL,parallel to the way,CL,S,I,0,VPG,hay un cerco pelado cerca,358061.936263,4618282.325,,,,0.464,0.24058262614,,0.0,0.0,,,,,,,,,
74,POINT (345494.9532219239 4603256.5668337615),2018-06-14,0.086,0.1289,0.1343,0.3783,0.202,0.3103,0.3553,0.4007,0.3563,0.2379,0,0,0,0,22,140,0,67,2018-06-16,-2 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180616-111245-493_L2A_T30TUM_C_V2-2_roi_0.tif,Greg,3102,RAYGRAS,95.0,0.0,N,MA,,PC,D,R,0,VPG,está  muy homogeneo,345494.953221,4603256.56672,,,,2.792,0.6310071315,,0.0,0.0,,,,,,,,,
69,POINT (358213.07677279995 4618304.439719851),2018-07-10,0.0607,0.0906,0.1408,0.2323,0.1539,0.1984,0.2258,0.259,0.2969,0.19,0,0,0,0,26,143,0,214,2018-07-26,-16 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180726-111615-739_L2A_T30TUM_C_V2-2_roi_0.tif,ITA,127,MEZCLA AVENA-TRIGO,125.065,0.0,N,SE,,CL,D,-1,0,-1,sembrado trigo y avena loca. altura de los dos,358213.076772,4618304.4396,,,,1.78,0.39223717315,,0.0,0.0,,,,,,,,,
76,POINT (346205.799132853 4604256.862271804),2018-06-14,0.0961,0.1488,0.1568,0.3851,0.1958,0.3365,0.3811,0.3975,0.3282,0.2227,0,0,0,0,22,140,0,65,2018-06-16,-2 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180616-111245-493_L2A_T30TUM_C_V2-2_roi_0.tif,Greg,2121,MAIZ,70.0,70.0,B,GU,,PC,D,I,0,VPG,regadio de cobertura,346205.799132,4604256.86216,,,,1.054,0.3762047315,,0.0,0.0,,,,,,,,,
71,POINT (356247.6463393164 4618482.430880356),2018-07-10,0.0471,0.076,0.126,0.2159,0.15,0.1789,0.2059,0.2539,0.2751,0.1702,0,0,0,0,26,143,0,206,2018-07-26,-16 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180726-111615-739_L2A_T30TUM_C_V2-2_roi_0.tif,ITA,135,CEBADA,75.0,10.0,N,SE,Parallel of the way,CL,D,R,0,NP,,356247.646338,4618482.43076,,,,3.868,0.29811071769,,0.0,0.0,,,,,,,,,
10,POINT (339266.3042891868 4601285.09467955),2018-06-14,0.0538,0.1196,0.1294,0.4179,0.2283,0.3487,0.4086,0.4702,0.3131,0.1679,0,0,0,0,23,139,1,79,2018-07-06,-22 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180706-110918-241_L2A_T30TUM_C_V2-2_roi_0.tif,Gsec,3105,LENTEJAS,50.0,0.0,B,FL,,CL,D,R,0,VPG,,339266.304288,4601285.09456,,,,5.88,1.08372044366,,0.0,0.0,,,,,,,,,
11,POINT (339259.150504697 4601309.223766598),2018-06-28,0.0528,0.1018,0.162,0.3329,0.2156,0.2763,0.3209,0.3842,0.3569,0.2047,0,0,0,0,23,139,1,80,2018-07-06,-8 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180706-110918-241_L2A_T30TUM_C_V2-2_roi_0.tif,Gsec,4105,LENTEJAS,0.0,0.0,-1,-1,,PC,D,-1,0,VPG,cercos verdes y amarillos. hay zonas ya en senescencia. mido LAI en una mezcla,339259.150504,4601309.22365,,,,2.94,1.32334802679,,0.0,0.0,,,,,,,,,
80,POINT (345344.51574012486 4626352.6121998625),2018-06-15,0.0694,0.1192,0.1355,0.3707,0.1995,0.3313,0.3603,0.3866,0.3589,0.2626,0,0,0,0,22,140,1,82,2018-06-16,-1 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180616-111245-493_L2A_T30TUM_C_V2-2_roi_0.tif,MR,3117,GARBANZOS,30.0,0.0,B,FL,,CL,D,R,0,VPG,parcela afectada por la rabia del garbanzo. Por eso hay muchos cercos secos,345344.515739,4626352.61208,,,,1.68,0.438178046,,0.0,0.0,,,,,,,,,
11,POINT (339259.150504697 4601309.223766598),2018-06-28,0.0557,0.0942,0.163,0.2946,0.1934,0.2333,0.2643,0.3314,0.3634,0.2068,0,0,0,0,23,139,1,86,2018-07-11,-13 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2B_20180711-111139-550_L2A_T30TUM_D_V1-8_roi_0.tif,Gsec,4105,LENTEJAS,0.0,0.0,-1,-1,,PC,D,-1,0,VPG,cercos verdes y amarillos. hay zonas ya en senescencia. mido LAI en una mezcla,339259.150504,4601309.22365,,,,2.94,1.32334802679,,0.0,0.0,,,,,,,,,
56,POINT (345192.99622933625 4627135.232521021),2018-07-10,0.0392,0.0691,0.1003,0.2609,0.1422,0.2106,0.2407,0.2888,0.3033,0.2121,0,0,0,0,24,140,1,81,2018-07-16,-6 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180716-111023-182_L2A_T30TUM_C_V2-2_roi_0.tif,MR,2112,CAMELINA,80.0,0.0,N,SE,,CL,D,R,0,VPG,camelina. LAI mixto por las malas hierbas. LA CAMELINA ESTÁ SENESCENTE,345192.996228,4627135.2324,,,,3.534,0.35075632567,,0.0,0.0,,,,,,,,,
15,POINT (339470.5194310886 4602449.566459832),2018-06-14,0.0432,0.0746,0.1187,0.211,0.143,0.1681,0.19,0.2353,0.2929,0.1865,0,0,0,0,23,139,1,80,2018-07-06,-22 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180706-110918-241_L2A_T30TUM_C_V2-2_roi_0.tif,Gsec,3103,CEBADA,85.0,0.0,N,MA,,CL,D,R,0,-1,,339470.51943,4602449.56634,,,,4.165,0.96767246525,,0.0,0.0,,,,,,,,,
14,POINT (339447.92914155574 4602438.922898359),2018-06-28,0.0903,0.1319,0.1929,0.2973,0.2193,0.2537,0.2829,0.3363,0.4144,0.2774,0,0,0,0,23,139,1,86,2018-07-11,-13 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2B_20180711-111139-550_L2A_T30TUM_D_V1-8_roi_0.tif,Gsec,4103,CEBADA,70.0,0.0,-1,SE,,PC,D,-1,0,-1,,339447.92914,4602438.92278,,,,3.354,0.44218774293,,0.0,0.0,,,,,,,,,
59,POINT (345296.4756241795 4627179.064489016),2018-07-10,0.0384,0.0647,0.0927,0.2332,0.1306,0.1843,0.2138,0.264,0.2848,0.1688,0,0,0,0,24,140,1,81,2018-07-16,-6 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180716-111023-182_L2A_T30TUM_C_V2-2_roi_0.tif,MR,5113,CEBADA,60.0,0.0,N,SE,,CL,D,R,0,VPG,,345296.475623,4627179.06437,,,,2.908,0.22487774456,,0.0,0.0,,,,,,,,,
112,POINT (345706.29729834537 4627267.403774737),2018-07-11,0.1256,0.1923,0.3011,0.4292,0.3329,0.3614,0.3976,0.4631,0.4386,0.2618,0,0,0,0,31,148,1,80,2018-08-15,-35 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180815-111826-761_L2A_T30TUM_C_V2-2_roi_0.tif,MR,138,CENTENO,135.0,0.0,N,MA,,PC,D,I,0,VPG,LAI mixto,345706.297297,4627267.40366,,,,1.82,0.16015617378,,0.0,0.0,,,,,,,,,
111,POINT (345667.92227410816 4627244.487446545),2018-07-11,0.0481,0.0719,0.1031,0.1798,0.1253,0.1497,0.1685,0.2033,0.2035,0.1405,0,0,0,0,27,144,1,87,2018-07-31,-20 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2B_20180731-111437-943_L2A_T30TUM_C_V2-2_roi_0.tif,-1,137,CENTENO,135.0,0.0,N,MA,,PC,D,I,0,VPG,LAI mixto,345667.922273,4627244.48733,,,,1.582,0.24793144214,,0.0,0.0,,,,,,,,,
82,POINT (356885.35629684 4618545.506922261),2018-07-10,0.0903,0.1403,0.1842,0.3234,0.2085,0.2838,0.3125,0.3477,0.3312,0.2388,0,0,0,0,26,143,0,209,2018-07-26,-16 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180726-111615-739_L2A_T30TUM_C_V2-2_roi_0.tif,ITA,133,CENTENO,100.0,20.0,N,SE,Paralel to the way,CL,D,R,0,NP,"Está en mal estado, muchos claros",356885.356296,4618545.50681,,,,0.852,0.60396191933,,0.0,0.0,,,,,,,,,
83,POINT (358310.8479694321 4618643.668225626),2018-07-10,0.0622,0.0918,0.1389,0.2188,0.1574,0.1803,0.1995,0.2397,0.2401,0.1427,0,0,0,0,26,143,0,214,2018-07-26,-16 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180726-111615-739_L2A_T30TUM_C_V2-2_roi_0.tif,ITA,129,TRIGO BLANDO,90.0,10.0,N,SE,parallel to the way,CL,D,R,0,VPG,,358310.847968,4618643.66811,,,,2.732,0.32797865784,,0.0,0.0,,,,,,,,,
84,POINT (358326.53643383813 4618710.247862896),2018-07-10,0.0703,0.0999,0.1459,0.2296,0.1644,0.1887,0.2091,0.2493,0.2411,0.1438,0,0,0,0,26,143,0,214,2018-07-26,-16 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180726-111615-739_L2A_T30TUM_C_V2-2_roi_0.tif,ITA,130,TRIGO BLANDO,90.0,10.0,N,SE,,CL,D,R,0,VPG,,358326.536433,4618710.24775,,,,3.126,0.24744696402,,0.0,0.0,,,,,,,,,
85,POINT (357211.36500724126 4618838.092488514),2018-07-10,0.1285,0.1926,0.2853,0.4114,0.2898,0.3342,0.3631,0.4145,0.4484,0.3054,0,0,0,0,26,143,0,210,2018-07-26,-16 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180726-111615-739_L2A_T30TUM_C_V2-2_roi_0.tif,ITA,132,CEBADA,50.0,12.0,N,SE,Paralel to the way,CL,D,R,0,NP,,357211.365006,4618838.09237,,,,1.164,0.28605943438,,0.0,0.0,,,,,,,,,
92,POINT (351401.6698992969 4624386.43680833),2018-06-14,0.0525,0.097,0.076,0.3973,0.155,0.3261,0.377,0.415,0.1957,0.1166,0,0,0,0,22,141,0,67,2018-06-16,-2 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180616-111245-493_L2A_T30TUM_C_V2-2_roi_0.tif,MR,2123,GUISANTES,65.0,0.0,B,MA,,PC,D,R,0,-1,parecen dañados x granizo,351401.669898,4624386.43669,,,,3.656,1.66106291272,,0.0,0.0,,,,,,,,,
87,POINT (351403.3926777813 4624303.030116184),2018-07-11,0.0547,0.0846,0.1251,0.1858,0.1452,0.1623,0.1845,0.2117,0.3374,0.2499,0,0,0,0,26,142,0,63,2018-07-26,-15 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180726-111615-739_L2A_T30TUM_C_V2-2_roi_0.tif,Otro,151,TRIGO BLANDO,65.0,12.0,N,SE,Parallel to the way,PC,D,R,0,NP,,351403.392677,4624303.03,,,,1.468,0.35751923025,,0.0,0.0,,,,,,,,,
88,POINT (351387.6940700384 4624321.748044322),2018-07-11,0.0522,0.0829,0.1226,0.1852,0.164,0.1824,0.2081,0.2379,0.3428,0.2591,0,0,0,0,26,142,0,63,2018-07-26,-15 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180726-111615-739_L2A_T30TUM_C_V2-2_roi_0.tif,Otro,2124,TRIGO BLANDO,65.0,12.0,N,SE,Parallel to the way,PC,D,R,0,NP,,351387.694069,4624321.74793,,,,1.764,0.1943707797,,0.0,0.0,,,,,,,,,
119,POINT (346841.8094333996 4627923.532858195),2018-07-11,0.0404,0.0639,0.0928,0.1657,0.13,0.1559,0.176,0.2055,0.3142,0.2361,0,0,0,0,27,144,1,86,2018-07-31,-20 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2B_20180731-111437-943_L2A_T30TUM_C_V2-2_roi_0.tif,MR,147,ADORMIDERA,125.0,0.0,B,MA,,PC,-1,I,0,NP,,346841.809432,4627923.53274,,,,2.852,0.65189723117,,0.0,0.0,,,,,,,,,
120,POINT (346863.0870135047 4628011.186728685),2018-07-11,0.0802,0.1261,0.2038,0.294,0.2277,0.2611,0.2839,0.3125,0.4295,0.3376,0,0,0,0,27,144,1,86,2018-07-31,-20 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2B_20180731-111437-943_L2A_T30TUM_C_V2-2_roi_0.tif,MR,4122,GUISANTES,40.0,0.0,N,SE,,CL,-1,R,0,NP,Está marrón marrón,346863.087012,4628011.18661,,,,1.996,0.66300829557,,0.0,0.0,,,,,,,,,
29,POINT (345257.380709632 4626224.647950414),2018-07-02,0.0368,0.0701,0.0363,0.5288,0.1061,0.4221,0.5273,0.5447,0.1547,0.0704,0,0,0,0,23,139,1,81,2018-07-06,-4 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180706-110918-241_L2A_T30TUM_C_V2-2_roi_0.tif,MR,4119,REMOLACHA,45.0,0.0,B,GU,,PC,D,I,0,VPG,,345257.380709,4626224.64783,,,,1.968,0.53550910356,,0.0,0.0,,,,,,,,,
92,POINT (351401.6698992969 4624386.43680833),2018-06-14,0.0698,0.1182,0.179,0.2805,0.207,0.2497,0.2712,0.3064,0.4064,0.3147,0,0,0,0,26,142,0,63,2018-07-26,-42 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180726-111615-739_L2A_T30TUM_C_V2-2_roi_0.tif,MR,2123,GUISANTES,65.0,0.0,B,MA,,PC,D,R,0,-1,parecen dañados x granizo,351401.669898,4624386.43669,,,,3.656,1.66106291272,,0.0,0.0,,,,,,,,,
17,POINT (344137.805569116 4626485.962574578),2018-05-17,0.0398,0.0698,0.0647,0.3917,0.1172,0.3057,0.3918,0.423,0.2231,0.1296,0,0,0,0,25,147,1,82,2018-05-17,0 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180517-111020-570_L2A_T30TUM_C_V2-2_roi_0.tif,MR,2108,CEBADA,60.0,0.0,N,FL,,CL,D,R,0,VPG,,344137.805568,4626485.96246,,,,1.718,0.68860002904,,0.0,0.0,,,,,,,,,
18,POINT (344053.6918911616 4626501.214277528),2018-05-17,0.0686,0.112,0.1728,0.2874,0.2112,0.2606,0.2805,0.3045,0.4356,0.3564,0,0,0,0,25,147,1,83,2018-05-17,0 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180517-111020-570_L2A_T30TUM_C_V2-2_roi_0.tif,MR,2107,GARBANZOS,17.0,15.0,B,GU,paralelo to the path,CL,D,R,0,VPG,,344053.69189,4626501.21416,,,,0.206,0.09343446901,,0.0,0.0,,,,,,,,,
95,POINT (347049.6050883936 4627603.451738498),2018-07-11,0.0878,0.1247,0.1867,0.2716,0.2062,0.2328,0.2602,0.2979,0.4039,0.2834,0,0,0,0,26,142,0,78,2018-07-26,-15 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180726-111615-739_L2A_T30TUM_C_V2-2_roi_0.tif,MR,148,TRIGO BLANDO,50.0,20.0,N,SE,,PC,D,R,0,NP,,347049.605087,4627603.45162,,,,3.066,0.99472609295,,0.0,0.0,,,,,,,,,
20,POINT (345170.3324434828 4625893.686969861),2018-05-07,0.076,0.1214,0.1887,0.2699,0.2172,0.244,0.2642,0.2917,0.4542,0.3841,0,0,0,0,27,149,1,81,2018-05-07,0 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180507-110835-947_L2A_T30TUM_C_V2-2_roi_0.tif,MR,120,GIRASOL,3.0,50.0,B,EM,,CL,D,R,0,VPG,solo hago dos medidas de LAI  por estad casi a cero,345170.332442,4625893.68685,,,,0.01,0.0,,0.0,0.0,,,,,,,,,
21,POINT (345220.97558310715 4625896.756450794),2018-05-17,0.0811,0.1246,0.1948,0.2837,0.2298,0.2628,0.2814,0.3108,0.4886,0.4095,0,0,0,0,25,147,1,81,2018-05-17,0 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180517-111020-570_L2A_T30TUM_C_V2-2_roi_0.tif,MR,2120,GIRASOL,8.0,50.0,B,GU,paralel to the path,CL,D,R,0,VPG,,345220.975582,4625896.75633,,,,0.188,0.07463243263,,0.0,0.0,,,,,,,,,
98,POINT (346895.6498945779 4628001.075310346),2018-06-28,0.073,0.1196,0.1968,0.2851,0.2222,0.2544,0.2788,0.3058,0.4334,0.3468,0,0,0,0,26,142,1,79,2018-07-26,-28 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180726-111615-739_L2A_T30TUM_C_V2-2_roi_0.tif,MR,3122,GUISANTES,0.0,0.0,B,SE,,PC,D,R,0,VPG,,346895.649893,4628001.07519,,,,1.394,0.34925635284,,0.0,0.0,,,,,,,,,
37,POINT (345294.64137759944 4626409.354921933),2018-07-02,0.0393,0.0831,0.047,0.4732,0.1324,0.4216,0.4788,0.4985,0.2329,0.1095,0,0,0,0,23,139,1,81,2018-07-06,-4 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180706-110918-241_L2A_T30TUM_C_V2-2_roi_0.tif,MR,4118,GIRASOL,130.0,0.0,B,FL,,PC,D,R,0,VPG,botón floral diámetro 6cm,345294.641376,4626409.35481,,,,3.474,0.20391174562,,0.0,0.0,,,,,,,,,
