,geometry,field_date,B2,B3,B4,B8,B5,B6,B7,B8A,B11,B12,sat_mask,cloud_mask,edge_mask,geophysical_mask,sun_zen,sun_az,join_zen,join_az,s2_date,time_delta,s2_filenames,DHP,CAN-EYE Version,Species,NameESU,X-WGS84,Y-WGS84,PAIeff – CE,PAIeff CE V5.1,PAIeff – P57,PAIeff Miller,"PAIeff – LAI2000, 3 rings","PAIeff – LAI2000, 4 rings","PAIeff – LAI2000, 5 rings",PAItrue – CE,PAItrue – CE V5.1,PAItrue – P57,PAItrue – Miller
86,POINT (357331.6090905318 4816920.680958408),2018-06-20,0.0305,0.0532,0.0762,0.1813,0.1023,0.1401,0.164,0.2006,0.1678,0.1085,0,0,0,0,23,144,1,296,2018-06-20,0 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,BLA-4,1.23553,43.4916,0.06,0.08,0.06,0.05,0.14,0.1,0.09,0.06,0.09,0.07,0.05
105,POINT (358504.56316665234 4817843.681727845),2018-05-04,0.025,0.0482,0.0298,0.3403,0.0746,0.257,0.3286,0.3506,0.1208,0.058,0,0,0,0,27,152,2,296,2018-05-11,-7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180511-105804-037_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,LAM-3-2,1.24979,43.50013,3.39,3.43,3.39,3.4,3.0,3.09,2.74,4.88,4.95,4.88,3.86
106,POINT (358504.56316665234 4817843.681727845),2018-03-01,0.025,0.0482,0.0298,0.3403,0.0746,0.257,0.3286,0.3506,0.1208,0.058,0,0,0,0,27,152,2,296,2018-05-11,-71 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180511-105804-037_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,LAM-3-2,1.24979,43.50013,1.45,1.41,1.44,1.41,1.66,1.52,1.35,1.67,1.46,1.67,1.47
29,POINT (356867.32290124556 4815477.210606028),2018-02-27,0.0453,0.0686,0.0714,0.3405,0.1302,0.2983,0.3351,0.3518,0.1542,0.0843,0,0,0,0,52,158,1,296,2018-03-02,-3 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BLA-5-13,1.23017,43.47852,0.74,0.7,0.74,0.75,0.93,0.8,0.71,1.13,1.03,1.13,0.85
30,POINT (353927.8194270128 4814833.227965947),2018-03-01,0.0435,0.0712,0.064,0.3426,0.1183,0.3019,0.3438,0.3524,0.1447,0.0771,0,0,0,0,52,158,1,263,2018-03-02,-1 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BRA-70,1.1940134,43.472156,1.06,1.01,1.06,1.04,1.2,1.11,0.99,2.12,1.53,2.13,1.06
91,POINT (360267.4995054506 4814089.146769378),2018-05-28,0.0502,0.0773,0.1068,0.2003,0.1349,0.1658,0.1866,0.227,0.2183,0.1383,0,0,0,0,23,144,2,296,2018-06-20,-23 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BOX-3,1.27255,43.46667,1.94,1.99,1.94,1.95,2.09,1.98,1.73,2.42,2.25,2.42,2.01
4,POINT (354629.49327609537 4814171.369879725),2018-05-29,0.059,0.0925,0.1398,0.2424,0.1659,0.2034,0.2284,0.2679,0.2465,0.1528,0,0,0,0,23,143,1,264,2018-06-30,-32 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180630-105440-000_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.491,winter wheat,BRA-12-18,1.202861,43.466336,3.84,3.73,3.84,3.83,3.38,3.52,3.15,5.25,5.16,5.25,4.04
111,POINT (379551.10866501246 4820319.0963221295),2018-05-05,0.0247,0.0452,0.0346,0.3091,0.0714,0.2358,0.301,0.3209,0.1375,0.0717,0,0,0,0,27,153,3,292,2018-05-11,-6 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180511-105804-037_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,AUZ-10-1-PP,1.50948,43.5261,,,,,,,,,,,
112,POINT (379551.10866501246 4820319.0963221295),2018-04-03,0.0247,0.0452,0.0346,0.3091,0.0714,0.2358,0.301,0.3209,0.1375,0.0717,0,0,0,0,27,153,3,292,2018-05-11,-38 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180511-105804-037_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,AUZ-10-1-PP,1.50948,43.5261,1.71,1.65,1.71,1.64,1.43,1.52,1.37,2.31,1.99,2.31,1.69
95,POINT (365017.2834146758 4818096.829159316),2018-05-28,0.0269,0.0595,0.0446,0.3617,0.1109,0.2861,0.3361,0.3628,0.177,0.0885,0,0,0,0,23,144,2,294,2018-06-20,-23 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.491,winter wheat,PAV-17,1.330251,43.503613,3.8,3.6,3.8,3.76,2.98,3.26,2.97,4.69,4.38,4.69,3.95
36,POINT (350838.6390189711 4816703.131275658),2018-03-01,0.0391,0.058,0.0653,0.3124,0.1277,0.2798,0.314,0.3336,0.1232,0.0622,0,0,0,0,52,158,1,260,2018-03-02,-1 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,ANJ-26,1.155327,43.4883749999999,0.56,0.56,0.57,0.55,0.64,0.59,0.52,0.9,0.67,0.9,0.54
35,POINT (350772.4017245655 4816514.369943631),2017-11-28,0.168,0.1247,0.0932,0.1047,0.0965,0.1039,0.1048,0.1046,0.049,0.0303,0,0,0,4,67,167,1,259,2017-12-12,-14 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20171212-105436-462_L2A_T31TCJ_D_V1-4_roi_0.tif,DHP,V6.495,winter oilseedrape,ANJ-23,1.15456,43.486663,0.64,0.66,0.64,0.66,0.84,0.72,0.63,1.11,0.88,1.12,0.74
2,POINT (354629.49327609537 4814171.369879725),2018-06-20,0.0828,0.127,0.1734,0.2083,0.184,0.2028,0.2095,0.2192,0.2643,0.2293,0,0,0,0,29,148,1,260,2018-08-04,-45 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2B_20180804-105811-469_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,BRA-12-18,1.202861,43.466336,0.07,0.08,0.08,0.09,0.13,0.1,0.08,0.08,0.08,0.08,0.1
39,POINT (350874.97691022436 4817090.674677436),2018-03-01,0.0352,0.0675,0.0709,0.2743,0.1351,0.2433,0.2749,0.2935,0.1643,0.0927,0,0,0,0,52,158,1,260,2018-03-02,-1 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.492,winter wheat,ANJ-28,1.15567,43.49187,0.82,0.71,0.82,0.76,0.58,0.68,0.63,1.01,0.88,1.01,0.81
74,POINT (357117.26402976183 4814215.242322928),2018-05-28,0.0567,0.0964,0.0789,0.3411,0.1519,0.3041,0.3401,0.372,0.2463,0.1388,0,0,0,0,27,146,1,293,2018-07-25,-58 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2B_20180725-105415-357_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,MER-27,1.23359,43.46721,1.88,1.79,1.88,1.82,1.64,1.71,1.54,2.39,2.16,2.39,1.85
29,POINT (356867.32290124556 4815477.210606028),2018-02-27,0.0289,0.0451,0.0288,0.3633,0.0706,0.2934,0.3598,0.3722,0.1076,0.0587,0,0,0,0,45,157,1,296,2018-03-22,-23 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180322-105809-862_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BLA-5-13,1.23017,43.47852,0.74,0.7,0.74,0.75,0.93,0.8,0.71,1.13,1.03,1.13,0.85
30,POINT (353927.8194270128 4814833.227965947),2018-03-01,0.0164,0.0333,0.0181,0.3935,0.0565,0.3152,0.3945,0.4047,0.0941,0.0455,0,0,0,0,45,157,1,263,2018-03-22,-21 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180322-105809-862_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BRA-70,1.1940134,43.472156,1.06,1.01,1.06,1.04,1.2,1.11,0.99,2.12,1.53,2.13,1.06
103,POINT (358504.56316665234 4817843.681727845),2018-06-20,0.042,0.0621,0.081,0.1581,0.1008,0.13,0.147,0.1739,0.1926,0.1295,0,0,0,0,23,144,1,296,2018-06-20,0 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,LAM-3-2,1.24979,43.50013,0.06,0.08,0.06,0.07,0.14,0.11,0.09,0.07,0.09,0.07,0.07
104,POINT (358504.56316665234 4817843.681727845),2018-05-28,0.042,0.0621,0.081,0.1581,0.1008,0.13,0.147,0.1739,0.1926,0.1295,0,0,0,0,23,144,1,296,2018-06-20,-23 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,LAM-3-2,1.24979,43.50013,4.14,4.15,4.14,4.17,3.64,3.85,3.37,5.72,5.61,5.72,4.55
105,POINT (358504.56316665234 4817843.681727845),2018-05-04,0.042,0.0621,0.081,0.1581,0.1008,0.13,0.147,0.1739,0.1926,0.1295,0,0,0,0,23,144,1,296,2018-06-20,-47 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,LAM-3-2,1.24979,43.50013,3.39,3.43,3.39,3.4,3.0,3.09,2.74,4.88,4.95,4.88,3.86
14,POINT (354795.332944873 4814795.131114626),2018-04-05,0.0455,0.1351,0.1153,0.5045,0.169,0.4093,0.5008,0.5194,0.1401,0.0714,0,0,0,0,33,155,1,264,2018-04-21,-16 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180421-105629-233_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BRA-59,1.204744,43.471982,1.5,1.6,1.5,1.63,2.32,1.94,1.62,2.16,1.96,2.16,1.81
51,POINT (356795.3553948401 4816426.183508198),2018-06-20,0.1011,0.1536,0.2489,0.4039,0.3005,0.3394,0.3768,0.4639,0.5018,0.3046,0,0,0,0,24,144,1,296,2018-07-10,-20 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180710-105618-414_L2A_T31TCJ_D_V1-8_roi_0.tif,DHP,V6.495,winter wheat,BLA-1-4,1.229031,43.487047,0.29,0.3,0.29,0.31,0.38,0.33,0.28,0.34,0.35,0.34,0.36
48,POINT (350984.21837727993 4817493.826133969),2018-03-01,0.0427,0.059,0.0683,0.3166,0.1234,0.2875,0.3237,0.3377,0.1151,0.0608,0,0,0,0,52,158,1,260,2018-03-02,-1 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,ANJ-29,1.15691,43.49552,1.02,1.01,1.02,0.99,1.06,1.01,0.9,2.09,1.53,2.09,1.0
49,POINT (357028.9186555887 4816007.441314055),2018-02-27,0.0467,0.0688,0.0851,0.3004,0.1356,0.2653,0.31,0.335,0.1676,0.0908,0,0,0,0,52,158,1,296,2018-03-02,-3 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter oilseedrape,BLA-1-6-B-Sud,1.232028,43.483323,0.87,0.9,0.87,0.88,1.14,1.01,0.87,1.08,0.91,1.08,0.89
110,POINT (379551.10866501246 4820319.0963221295),2018-05-30,0.0358,0.0662,0.0826,0.2107,0.1199,0.1734,0.2007,0.2283,0.191,0.1137,0,0,0,0,23,145,3,292,2018-06-20,-21 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180620-105211-086_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.491,winter wheat,AUZ-10-1-PP,1.50948,43.5261,2.79,2.58,2.79,2.76,2.25,2.45,2.21,3.91,3.69,3.91,2.88
39,POINT (350874.97691022436 4817090.674677436),2018-03-01,0.0256,0.0454,0.0383,0.255,0.081,0.2024,0.2485,0.268,0.1264,0.0761,0,0,0,0,45,157,1,259,2018-03-22,-21 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180322-105809-862_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.492,winter wheat,ANJ-28,1.15567,43.49187,0.82,0.71,0.82,0.76,0.58,0.68,0.63,1.01,0.88,1.01,0.81
86,POINT (357331.6090905318 4816920.680958408),2018-06-20,0.085,0.1156,0.1678,0.2432,0.1862,0.2115,0.2296,0.2633,0.4272,0.2893,0,0,0,0,27,146,1,293,2018-07-25,-35 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2B_20180725-105415-357_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,BLA-4,1.23553,43.4916,0.06,0.08,0.06,0.05,0.14,0.1,0.09,0.06,0.09,0.07,0.05
21,POINT (356669.99044031696 4814911.41052826),2018-06-20,0.0766,0.1099,0.1489,0.2033,0.1604,0.1786,0.1943,0.2096,0.2489,0.1822,0,0,0,0,39,158,2,297,2018-09-08,-80 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180908-105708-531_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter barley,PAV-1,1.22788,43.47339,0.23,0.24,0.23,0.23,0.37,0.29,0.25,0.25,0.25,0.25,0.27
22,POINT (356615.5403563947 4814949.79193479),2018-04-05,0.0562,0.0946,0.0818,0.289,0.1288,0.249,0.2835,0.2961,0.1707,0.1008,0,0,0,0,33,155,1,296,2018-04-21,-16 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180421-105629-233_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter barley,PAV-1,1.227197,43.473725,1.46,1.28,1.46,1.36,1.22,1.3,1.18,1.93,1.62,1.93,1.4
55,POINT (356795.5194854366 4816426.2911276),2018-02-27,0.0484,0.082,0.0866,0.2489,0.1389,0.2166,0.2387,0.2538,0.1755,0.1036,0,0,0,0,52,158,1,296,2018-03-02,-3 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2A_20180302-105023-464_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.495,winter wheat,BLA-1-4,1.229033,43.487048,0.84,0.71,0.84,0.77,0.58,0.67,0.63,1.04,0.82,1.04,0.77
20,POINT (356669.99044031696 4814911.41052826),2018-05-29,0.0832,0.1145,0.1552,0.282,0.1867,0.232,0.2624,0.3001,0.3864,0.263,0,0,0,0,29,148,1,293,2018-08-04,-67 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T31TCJ/SENTINEL2B_20180804-105811-469_L2A_T31TCJ_C_V2-2_roi_0.tif,DHP,V6.491,winter barley,PAV-1,1.22788,43.47339,2.55,2.44,2.54,2.46,2.11,2.25,2.04,3.52,3.22,3.52,2.53
